,_id,name,category,description,latitude,longitude,founded_year,total_money_raised,raised_amount,currency,address,zip_code,city
211,52cdef7c4bab8bd675297e18,GigaOM,news,,37.775196,-122.419204,2006.0,$14.3M,14325000.0,USD,,,San Francisco
212,52cdef7c4bab8bd675297e18,GigaOM,news,,40.7143528,-74.0059731,2006.0,$14.3M,14325000.0,USD,,,New York
214,52cdef7c4bab8bd675297e1a,Wink,search,,37.40047,-122.072981,2004.0,$6.2M,6200000.0,USD,,94041,Mountain View
215,52cdef7c4bab8bd675297e19,Redfin,real_estate,Online Real Estate ,47.603122,-122.333253,2004.0,$96.8M,96820000.0,USD,2025 1st Ave,98121,Seattle
217,52cdef7c4bab8bd675297e1d,Seesmic,web,Social software applications,37.775196,-122.419204,2007.0,$16M,16000000.0,USD,1550 Bryant Street,94103,San Francisco
218,52cdef7c4bab8bd675297e20,Zvents,web,Local events and entertainment guides,37.553121,-122.301534,2005.0,$31.2M,31200000.0,USD,1875 South Grant Street,,San Mateo
221,52cdef7c4bab8bd675297e23,Eventful,web,Powers the online event ecosystem ,32.872081,-117.206292,2004.0,$19.6M,19600000.0,USD,12626 High Bluff Drive,92130,San Diego
222,52cdef7c4bab8bd675297e23,Eventful,web,Powers the online event ecosystem ,,,2004.0,$19.6M,19600000.0,USD,5757 Wilshire Blvd.,90036,Los Angeles
223,52cdef7c4bab8bd675297e27,Simply Hired,search,Job Search Engine and Recruiting Network,37.4219165,-122.0780632,2004.0,$22.3M,22300000.0,USD,370 San Aleso Ave,94085,Sunnyvale
224,52cdef7c4bab8bd675297e28,ooma,hardware,VOIP for home telephones,37.451958,-122.116026,2004.0,$81.3M,81312915.0,USD,1840 Embarcadero Road,94303,Palo Alto
225,52cdef7c4bab8bd675297e26,oDesk,web,Online workplace,37.479952,-122.178557,2005.0,$44M,44000000.0,USD,901 Marshall Street,94063,Redwood City
228,52cdef7c4bab8bd675297e29,Scripps Networks Interactive,web,,37.09024,-95.712891,1994.0,$10M,10000000.0,USD,Scripps Networks,37950,Knoxville
231,52cdef7c4bab8bd675297e25,Oodle,social,aggregator of classifieds ,37.563585,-122.324621,2004.0,$23.1M,23100000.0,USD,60 E. 3rd Ave.,94410,San Mateo
232,52cdef7c4bab8bd675297e30,GoingOn,software,Private Academic Networks,37.782263,-122.392142,2008.0,$8.5M,8500000.0,USD,450 Sansome Street,94111,San Francisco
235,52cdef7c4bab8bd675297e31,Flixster,web,Movie social networking,37.766909,-122.406676,2006.0,$7.18M,7175000.0,USD,208 Utah St,94103,San Francisco
240,52cdef7c4bab8bd675297e34,Piczo,network_hosting,,37.793703,-122.398479,1990.0,$11M,11000000.0,USD,150 California Street,94111,San Francisco
243,52cdef7c4bab8bd675297e38,PhotoBox,ecommerce,personalised product printing company,,,2000.0,$5M,5000000.0,,Bridge House,W2 1LA,London
244,52cdef7c4bab8bd675297e3a,Spreadshirt,advertising,online platform for apparel merch,40.437985,-80.004195,2002.0,$12.7M,12740000.0,,211 Fort Pitt Blvd,15222,Pittsburgh
247,52cdef7c4bab8bd675297e3b,Socialtext,enterprise,Enterprise Social Software/Collaboration,37.442949,-122.1615,2002.0,$46.8M,46770000.0,USD,655 High Street,94301,Palo Alto
248,52cdef7c4bab8bd675297e3c,Bazaarvoice,software,Word of mouth marketing,30.407545,-97.717667,2005.0,$131M,130552663.0,USD,3900 N Capital of Texas Hwy,78746,Austin
254,52cdef7c4bab8bd675297e40,PowerReviews,social,Social Commerce Solutions,37.779558,-122.393041,,$40.1M,40120312.0,USD,22 4th Street,94103,San Francisco
255,52cdef7c4bab8bd675297e40,PowerReviews,social,Social Commerce Solutions,51.527099,-0.104408,,$40.1M,40120312.0,USD,145-157 St John Street,EC1V 4PY,London
256,52cdef7c4bab8bd675297e44,hi5,games_video,,37.788668,-122.400558,2003.0,$52M,52000000.0,USD,55 Second Street,94105,San Francisco
257,52cdef7c4bab8bd675297e47,ScanScout,advertising,video advertising network,42.340889,-71.051931,2005.0,$17.5M,17500000.0,USD,"295 Devonshire Street, 4th floor",02110,Boston
258,52cdef7c4bab8bd675297e47,ScanScout,advertising,video advertising network,40.739833,-73.993158,2005.0,$17.5M,17500000.0,USD,"450 Seventh Ave, Ste 209",10011,New York
259,52cdef7c4bab8bd675297e47,ScanScout,advertising,video advertising network,34.050887,-118.459995,2005.0,$17.5M,17500000.0,USD,11601 Wilshire Blvd,90025,Los Angeles
260,52cdef7c4bab8bd675297e3e,spigit,software,Purpose-built social networking platform,37.6637279,-121.8731805,2006.0,$55.6M,55600000.0,USD,311 Ray Street,94566,Pleasanton
261,52cdef7c4bab8bd675297e3e,spigit,software,Purpose-built social networking platform,38.9590083,-77.3592746,2006.0,$55.6M,55600000.0,USD,11951 Freedom Drive,20190,Reston
262,52cdef7c4bab8bd675297e3e,spigit,software,Purpose-built social networking platform,51.5170385,-0.1394759,2006.0,$55.6M,55600000.0,USD,10 Margaret Street,W1W 8RL,London
264,52cdef7c4bab8bd675297e46,Tagged,social,,37.7753,-122.4186,2004.0,$28.7M,28701975.0,USD,P.O. Box 193152,94119-3152,San Francisco
267,52cdef7c4bab8bd675297e4a,Indeed,web,Job Search Portal,41.038155,-73.558082,2004.0,$5M,5000000.0,USD,177 Broad St. 6th Floor,06901,Stamford
268,52cdef7c4bab8bd675297e4a,Indeed,web,Job Search Portal,,,2004.0,$5M,5000000.0,USD,7501 N. Capital of Texas Hwy,78731,Austin
269,52cdef7c4bab8bd675297e4b,Jaxtr,mobile,VOIP phone calls to mobile phones,37.451026,-122.18676,2005.0,$21.5M,21500000.0,USD,855 Oak Grove Ave.,94025,Menlo Park
271,52cdef7c4bab8bd675297e4d,NetSuite,enterprise,Cloud ERP CRM PSA,37.536172,-122.327323,1998.0,$1.5M,1500000.0,USD,"2955 Campus Drive, Suite 100",94403,San Mateo
272,52cdef7c4bab8bd675297e4f,introNetworks,web,,34.42071,-119.641821,2003.0,$2.7M,2700000.0,USD,"1280 Coast Village Circle, Suite B",93108,Montecito
275,52cdef7c4bab8bd675297e51,Going,web,Events Networking,42.355672,-71.060864,,$5M,5000000.0,USD,8 Winter St.,02108,Boston
277,52cdef7c4bab8bd675297e54,Respectance,web,#RIP,37.55909,-122.321836,2006.0,$1.75M,1750000.0,USD,,,San Mateo
279,52cdef7c4bab8bd675297e55,Curse,games_video,Online games media company,37.787092,-122.399972,2006.0,$12M,12000000.0,USD,60 Broadway,94111,San Francisco
280,52cdef7c4bab8bd675297e55,Curse,games_video,Online games media company,,,2006.0,$12M,12000000.0,USD,150 West Park Loop NW,35806,Huntsville
282,52cdef7c4bab8bd675297e5c,Kiptronic,advertising,Digital video ad platform,37.792394,-122.402349,2005.0,$7.3M,7300000.0,USD,300 Montgomery St.,94104,San Francisco
283,52cdef7c4bab8bd675297e58,eBuddy,messaging,Web and mobile messaging,52.3640933,4.8919457,2003.0,€11.5M,11500000.0,EUR,Keizersgracht 585,1017 DR,Amsterdam
284,52cdef7c4bab8bd675297e58,eBuddy,messaging,Web and mobile messaging,37.787683,-122.410943,2003.0,€11.5M,11500000.0,EUR,555 Post St.,94102,San Francisco
285,52cdef7c4bab8bd675297e58,eBuddy,messaging,Web and mobile messaging,51.500152,-0.126236,2003.0,€11.5M,11500000.0,EUR,,,Singapore
290,52cdef7c4bab8bd675297e5a,Grockit,social,Online social learning games,37.775196,-122.419204,2006.0,$44.7M,44700000.0,USD,500 Third Street,94107,San Francisco
291,52cdef7c4bab8bd675297e61,Vuze,games_video,,37.4858654,-122.2262606,2005.0,$34M,34000000.0,USD,4 W. 4th Ave,94402,San Mateo
292,52cdef7c4bab8bd675297e63,Phonezoo,web,,37.386376,-121.991471,2006.0,$2.06M,2060000.0,USD,"1270 Oakmead Pkwy, Suite 214",94085,Sunnyvale
296,52cdef7c4bab8bd675297e66,Wishpot,ecommerce,Social shopping service,47.620716,-122.347533,2006.0,$1.3M,1300000.0,USD,911 Western Ave.,98104,Seattle
298,52cdef7c4bab8bd675297e6b,PodTech,games_video,,37.408256,-122.154176,2005.0,$7.5M,7500000.0,USD,1801 Page Mill Rd - Suite 400,94304,Palo Alto
300,52cdef7c4bab8bd675297e6c,NowPublic,web,crowdsourcing news network,49.283376,-123.103986,2005.0,$12M,12000000.0,USD,576 Seymour Street,,Vancouver
302,52cdef7c4bab8bd675297e6d,PayScale,software,Cloud Compensation Software,47.5999337,-122.3276962,1999.0,$31.1M,31134999.0,USD,542 First Ave South,98104,Seattle
303,52cdef7c4bab8bd675297e6e,Crackle,games_video,,34.017506,-118.401579,2004.0,$1.75M,1750000.0,USD,10202 W. Washington Blvd,90232,Culver City
315,52cdef7c4bab8bd675297e76,Lotame,advertising,Data Management Platform,39.205649,-76.77514,2006.0,$34M,34000000.0,USD,8850 Stanford Blvd,21045,Columbia
316,52cdef7c4bab8bd675297e76,Lotame,advertising,Data Management Platform,40.753631,-73.995487,2006.0,$34M,34000000.0,USD,440 Ninth Ave,10001,New York
317,52cdef7c4bab8bd675297e76,Lotame,advertising,Data Management Platform,42.359146,-71.056604,2006.0,$34M,34000000.0,USD,485 Massachusetts Ave,02139,Cambridge
318,52cdef7c4bab8bd675297e76,Lotame,advertising,Data Management Platform,,,2006.0,$34M,34000000.0,USD,203 N. LaSalle Street,60601,Chicago
319,52cdef7c4bab8bd675297e76,Lotame,advertising,Data Management Platform,,,2006.0,$34M,34000000.0,USD,203 N. LaSalle Street,60601,Chicago
320,52cdef7c4bab8bd675297e76,Lotame,advertising,Data Management Platform,,,2006.0,$34M,34000000.0,USD,203 N. LaSalle Street,60601,Chicago
322,52cdef7c4bab8bd675297e78,Rebtel,mobile,Talk More With Your Loved Ones,59.3167843,18.1582777,2006.0,$20M,20000000.0,USD,Fabrikorvagen 4,131 52,Nacka Strand
323,52cdef7c4bab8bd675297e79,Wikia,web,,,,2006.0,$24.8M,24800000.0,USD,500 3rd St Ste 405,94017-1889,San Francisco
325,52cdef7c4bab8bd675297e7c,Retrevo,web,Consumer Electronics Shopping Site,37.368594,-122.034021,2006.0,$11.9M,11900000.0,USD,440 N. Wolfe Rd.,,Sunnyvale
327,52cdef7c4bab8bd675297e7b,BuddyTV,games_video,Online TV guide and viewer community,47.61968,-122.356756,2005.0,$10.6M,10550000.0,USD,190 Queen Anne Ave Suite 280,98109,Seattle
329,52cdef7c4bab8bd675297e82,Hightail,network_hosting,securely share files & folders anywhere,37.288974,-121.935688,2004.0,$82.7M,82700000.0,USD,1919 S Bascom Ave,95008,Campbell
330,52cdef7c4bab8bd675297e81,Brightcove,enterprise,Online video platform,42.362993,-71.086596,2004.0,$103M,103100000.0,USD,One Cambridge Center,02142,Cambridge
331,52cdef7c4bab8bd675297e81,Brightcove,enterprise,Online video platform,,,2004.0,$103M,103100000.0,USD,Ebisu LITE Bldg. 2F,150-0022,Tokyo
332,52cdef7c4bab8bd675297e81,Brightcove,enterprise,Online video platform,,,2004.0,$103M,103100000.0,USD,708 Third Ave,10017,New York
333,52cdef7c4bab8bd675297e81,Brightcove,enterprise,Online video platform,,,2004.0,$103M,103100000.0,USD,200 West Mercer Street,98119,Seattle
334,52cdef7c4bab8bd675297e81,Brightcove,enterprise,Online video platform,,,2004.0,$103M,103100000.0,USD,53 Chandos Place,WC2N 4HS,London
335,52cdef7c4bab8bd675297e81,Brightcove,enterprise,Online video platform,,,2004.0,$103M,103100000.0,USD,StadthausbrÃ¼cke,D-22355,Hamburg
336,52cdef7c4bab8bd675297e81,Brightcove,enterprise,Online video platform,,,2004.0,$103M,103100000.0,USD,Avenida Diagonal 640,08017,Barcelona
339,52cdef7c4bab8bd675297e83,Nimbuzz,mobile,"Mobile messaging, VoIP and Social",51.9122575,4.5464658,2006.0,$25M,25000000.0,USD,301 Rivium Boulevard,2909 LK,Capelle a/d IJssel
340,52cdef7c4bab8bd675297e83,Nimbuzz,mobile,"Mobile messaging, VoIP and Social",,,2006.0,$25M,25000000.0,USD,"5th Floor, Vatika Business Park",,Gurgaon
343,52cdef7c4bab8bd675297e8b,Vudu,hardware,digital technologies and services,,,2004.0,$36M,36000000.0,USD,2890 Bower Avenue,95051,Santa Clara
344,52cdef7c4bab8bd675297e86,obopay,mobile,Mobile payment solutions,37.524729,-122.258037,2005.0,$145M,144760181.0,USD,275 Shoreline Drive,,Redwood City
347,52cdef7c4bab8bd675297e7a,Amazon,ecommerce,,47.5923,-122.317295,1994.0,$8M,8000000.0,USD,1200 12th Ave,98144,Seattle
348,52cdef7c4bab8bd675297e92,Rocketboom,news,,40.797364,-73.97785,2007.0,$1.5M,1500000.0,USD,PO Box 804,10024,New York
352,52cdef7c4bab8bd675297e89,PayPal,finance,Internet payment service,37.294465,-121.927696,1998.0,$197M,197000000.0,USD,2145 E Hamilton Ave,95125,San Jose
353,52cdef7c4bab8bd675297e97,Snapfish,network_hosting,Photo hosting and printing,37.78554,-122.396689,1999.0,$43.5M,43500000.0,USD,303 Second Street,94107,San Francisco
357,52cdef7c4bab8bd675297e9b,IMVU,web,Online 3D Community,37.3927975,-122.0727749,2004.0,$29M,29000000.0,USD,200 West Evelyn Ave.,94041,Mountain View
361,52cdef7c4bab8bd675297ea1,Scrybe,enterprise,,40.270666,-74.761403,2007.0,$1.31M,1309000.0,USD,181 Fremont Street,94105,San Francisco
362,52cdef7c4bab8bd675297e96,AOL,web,,40.7311317,-73.9919311,1985.0,$1B,1000000000.0,USD,770 Broadway,10003,New York
363,52cdef7c4bab8bd675297ea2,Aniboom,games_video,Animation production,31.046051,34.851612,2006.0,$14.5M,14500000.0,USD,,,
372,52cdef7c4bab8bd675297eac,Viagogo,ecommerce,Uppriced online event ticket marketplace,51.500152,-0.126236,2005.0,$65M,65000000.0,USD,77 Battery St Fl 4,94111-5540,San Francisco
374,52cdef7c4bab8bd675297eb1,GreatCall,mobile,Mobile Virtual Network Operator,32.964294,-117.265191,2005.0,$75.3M,75304623.0,USD,12680 High Bluff Drive,92130,San Diego
380,52cdef7c4bab8bd675297eb6,SelectMinds,network_hosting,,40.740251,-73.990004,2000.0,$5.5M,5500000.0,USD,149 Fifth Avenue,10010,New York
385,52cdef7c4bab8bd675297eb9,Metacafe,games_video,Online Video Entertainment,37.437328,-122.159928,2003.0,$50M,50000000.0,USD,128 King Street,94107,San Francisco
386,52cdef7c4bab8bd675297eb0,Echo,enterprise,Real-time Web Platform,38.0729365,-122.1879633,2007.0,$4.8M,4800000.0,USD,1765 Crockett Lane,94010,San francisco
389,52cdef7c4bab8bd675297ebc,Flock,web,free social web browser,37.491356,-122.228843,2005.0,$28.3M,28300000.0,,644 Menlo Ave.,94025,Menlo Park
390,52cdef7c4bab8bd675297ebb,ChaCha,advertising,Mobile and Online Answers Service,39.998641,-86.130347,2005.0,$89M,89000000.0,USD,14550 Clay Terrace Blvd.,46032,Carmel
391,52cdef7c4bab8bd675297ebb,ChaCha,advertising,Mobile and Online Answers Service,,,2005.0,$89M,89000000.0,USD,156 2nd St,94105,San Francisco
392,52cdef7c4bab8bd675297e9c,Techstars,finance,Seed fund + accelerator,40.010492,-105.276843,2006.0,$34M,34000000.0,USD,,,Boulder
393,52cdef7c4bab8bd675297ebf,Kontera,advertising,In-Text Advertising,37.767575,-122.411157,2003.0,$36.1M,36139969.0,USD,1550 Bryant St. suite 975,94103,San Francisco
394,52cdef7c4bab8bd675297ec0,Sportingo,web,Sports News and Entertainment,17.08881,-96.76492,2006.0,$3.2M,3200000.0,USD,,46733,
397,52cdef7c4bab8bd675297ec6,TimeBridge,web,Meeting Management Tool,,,2005.0,$12.4M,12400000.0,USD,800 W. El Camino Real,94040,Mountain View
399,52cdef7c4bab8bd675297ec9,Snocap,games_video,B2B Digital Music Distributor,,,,$25M,25000000.0,,"201 Third Street, 2nd Floor",94103,San Francisco
400,52cdef7c4bab8bd675297ec2,Dropbox,software,"Always have your stuff, wherever you are",37.7909427,-122.4084994,2007.0,$257M,257200000.0,USD,,94107,San Francisco
401,52cdef7c4bab8bd675297ec2,Dropbox,software,"Always have your stuff, wherever you are",,,2007.0,$257M,257200000.0,USD,Fitzwilliam Hall,,Dublin
403,52cdef7c4bab8bd675297ec5,MobiTV,other,Connected Media Solutions,,,2003.0,$143M,142799000.0,USD,"6425 Christie Ave, 5th floor",94608,Emeryville
407,52cdef7c4bab8bd675297ecc,TokBox,messaging,Web video communications platform,37.779507,-122.39071,2007.0,$26M,26000000.0,USD,501 Second Street,94107,San Francisco
408,52cdef7c4bab8bd675297ecc,TokBox,messaging,Web video communications platform,,,2007.0,$26M,26000000.0,USD,Fishburners,2007,Ultimo
409,52cdef7c4bab8bd675297ecc,TokBox,messaging,Web video communications platform,,,2007.0,$26M,26000000.0,USD,447 Broadway,10013,New York
410,52cdef7c4bab8bd675297ecc,TokBox,messaging,Web video communications platform,,,2007.0,$26M,26000000.0,USD,D00 BUILDING - P14-L11,,"Barcelona, 08019"
417,52cdef7c4bab8bd675297ed2,Six Apart,enterprise,Blogging and CMS,35.6725213,139.7326754,2001.0,$22.6M,22600000.0,USD,5-2-39 Akasaka,107-0052,Tokyo
420,52cdef7c4bab8bd675297ed4,Yola,web,Free Websites,37.7911148,-122.3954751,2007.0,$25M,25000000.0,USD,201 Mission Street,94105,San Francisco
421,52cdef7c4bab8bd675297ed4,Yola,web,Free Websites,,,2007.0,$25M,25000000.0,USD,35 Hope Street,8000,Cape Town
422,52cdef7c4bab8bd675297ed7,Kongregate,games_video,Gaming social network,37.786942,-122.401245,2006.0,$19M,19000000.0,USD,2 Shaw Alley,94105,San Francisco
423,52cdef7c4bab8bd675297ed6,BitTorrent,web,Software and Internet Protocols,37.790998,-122.394668,2004.0,$40.8M,40750000.0,USD,303 2nd Street,94107,San Francisco
425,52cdef7c4bab8bd675297edc,Filtrbox,web,social media monitoring & analytics,40.010492,-105.276843,2007.0,$1.92M,1915000.0,USD,325 Lytton Ave,94301,Palo Alto
428,52cdef7c4bab8bd675297ed9,Inneractive,advertising,,37.5646055,-122.3229235,2007.0,$8.5M,8500000.0,USD,300 S Ellsworth Ave,94401-4046,San Mateo
429,52cdef7c4bab8bd675297ee1,Cloudant,enterprise,NoSQL database managed service,42.35892,-71.05781,2008.0,$18.3M,18250000.0,USD,129 South Street,02111,Boston
430,52cdef7c4bab8bd675297ee2,Veotag,web,Video Tagging Service,40.752957,-73.98546,,$1.95M,1950000.0,USD,1040 Avenue of the Americas,10018,New York
431,52cdef7c4bab8bd675297ee4,GoFish,games_video,entertainment and media company,37.09024,-95.712891,2003.0,$24M,24000000.0,USD,,,
434,52cdef7c4bab8bd675297ee6,Kiva,finance,P2P Microfinance lending,37.762125,-122.4147,2005.0,$9M,9000000.0,USD,"3180 18th Street, Suite 201",94110,San Francisco
435,52cdef7c4bab8bd675297ee7,Digitalsmiths,software,Video search and recommendations.,,,2006.0,$31.5M,31500000.0,USD,320 Blackwell Street,27701,Durham
436,52cdef7c4bab8bd675297ee5,KIT digital,enterprise,video distribution solutions,40.751816,-73.971655,2008.0,$20M,20000000.0,USD,26 W 17th Street,10011,New York
437,52cdef7c4bab8bd675297ee5,KIT digital,enterprise,video distribution solutions,,,2008.0,$20M,20000000.0,USD,"Slezska 113, 130 00",,Prague
438,52cdef7c4bab8bd675297ee5,KIT digital,enterprise,video distribution solutions,,,2008.0,$20M,20000000.0,USD,"3 More London, Riverside",SE1 2AQ,London
439,52cdef7c4bab8bd675297ee5,KIT digital,enterprise,video distribution solutions,,,2008.0,$20M,20000000.0,USD,"Upstairs, 116-122 Chapel Street",,"Windsor, Victoria"
440,52cdef7c4bab8bd675297ee5,KIT digital,enterprise,video distribution solutions,59.3369746,18.0580765,2008.0,$20M,20000000.0,USD,Drottninggatan 92-94,SE-111 36,Stockholm
441,52cdef7c4bab8bd675297ee5,KIT digital,enterprise,video distribution solutions,,,2008.0,$20M,20000000.0,USD,"TacuarÃ­ 237, Piso 7",C1024AAF,Ciudad de Buenos Aires
442,52cdef7c4bab8bd675297ee5,KIT digital,enterprise,video distribution solutions,,,2008.0,$20M,20000000.0,USD,1121 Corniche El Nile St.,11221,"Maspero, Cairo"
443,52cdef7c4bab8bd675297ee5,KIT digital,enterprise,video distribution solutions,,,2008.0,$20M,20000000.0,USD,"10 Anson Road, #32-11 International Plaza",079903,Singapore
444,52cdef7c4bab8bd675297ee5,KIT digital,enterprise,video distribution solutions,43.6587599,-79.5983626,2008.0,$20M,20000000.0,USD,2595 Skymark Avenue,L4W 4L5,"Mississauga, Ontario"
445,52cdef7c4bab8bd675297ee5,KIT digital,enterprise,video distribution solutions,,,2008.0,$20M,20000000.0,USD,Business Central Towers A Suite 902,,Dubai
446,52cdef7c4bab8bd675297eec,Fathom Online,advertising,Search Marketing,37.775196,-122.419204,2002.0,$6M,6000000.0,USD,,,San Francisco
447,52cdef7c4bab8bd675297eeb,Zopa,finance,P2P Lending,51.517904,-0.139947,2005.0,$33.9M,33900000.0,USD,40-44 Newman Street,W1T 1QD,London
448,52cdef7c4bab8bd675297eee,Jambo,web,,37.09024,-95.712891,,$5M,5000000.0,USD,,,
449,52cdef7c4bab8bd675297eef,Zivity,network_hosting,Adult photography and art,37.789488,-122.397593,2007.0,$8M,8000000.0,USD,329 Bryant Street,94107,San Francisco
451,52cdef7c4bab8bd675297ef1,BlueLithium,advertising,,37.32052,-121.948399,2004.0,$11.5M,11500000.0,USD,"3055 Olin Avenue, Suite 2200",95128,San Jose
452,52cdef7c4bab8bd675297eed,Hitwise,web,,-37.814251,144.963169,,$4.2M,4200000.0,USD,,,Melbourne
453,52cdef7c4bab8bd675297ef2,ContextWeb,analytics,Online advertising exchange market,40.71014,-74.010808,2000.0,$63.5M,63500000.0,USD,22 Cortlandt Street,10007,New York
454,52cdef7c4bab8bd675297ef3,eXpresso,public_relations,Microsoft Excel Addon,37.451637,-122.121932,1999.0,$2M,2000000.0,USD,2225 E. Bayshore Road,94303,Palo Alto
457,52cdef7c4bab8bd675297ef9,Doostang,web,Exclusive Career Community ,37.427235,-122.145783,2005.0,$5.75M,5750000.0,USD,410 Cambridge Ave,94306,Palo Alto
460,52cdef7c4bab8bd675297efc,Helium,web,Online community for writers,42.675189,-71.1469,,$27M,27000000.0,USD,300 Brickstone Square,01810,Andover
463,52cdef7c4bab8bd675297efd,ZoomInfo,search,,42.38532,-71.207055,2000.0,$7M,7000000.0,USD,307 Waverley Oaks Road,02452,Waltham
464,52cdef7c4bab8bd675297efe,Zappos,web,Online footwear retailer,36.032976,-115.064859,1999.0,$62.8M,62750000.0,USD,,,Henderson
465,52cdef7c4bab8bd675297efe,Zappos,web,Online footwear retailer,,,1999.0,$62.8M,62750000.0,USD,376 Zappos.com Blvd.,40165,Shepherdsville
467,52cdef7c4bab8bd675297f01,Vlingo,mobile,Voice enabled Virtual Assistant,42.372912,-71.118999,2006.0,$26.5M,26500000.0,USD,17 Dunster Street,02138,Cambridge
468,52cdef7c4bab8bd675297f00,Docstoc,web,The Online Resource for Small Businesses,34.018275,-118.495025,2007.0,$4M,4000000.0,USD,409 S Santa Monica Blvd,90401,Santa Monica
469,52cdef7c4bab8bd675297f02,ZYB,mobile,Mobile Social Networking,55.699123,12.541484,,€3M,3000000.0,EUR,"Esromgade 15, 1-1",2200,Copenhagen
470,52cdef7c4bab8bd675297f07,Shock Treatment Management,web,,47.610332,-122.339859,2004.0,$4M,4000000.0,USD,"1601 2nd Avenue, Suite #1080",98101,Seattle
